content,predicted_language,confidence_score
"I don’t speak Yoruba, but there is a Yoruba music I am interested in learning the meaning of its words.
Anyone here would like to help with this challenge? 

o ṣeun",en,1.0
Ẹku igbadun ooo. Ti ẹnikẹni ba ni ibeerè tabi nkan ti oru ni oju ẹ le bimi. O dìgba✌🏾,so,1.0
"I’ve created a Yoruba server on Discord. This would be mainly aimed at those in the Yoruba people in the diaspora and back home (however everyone is welcome). 

This server also has a channel for Yoruba history & culture, food, music. Planning on doing some sort of weekly session and making a channel where people in same city can befriend someone else who is trying to speak Yoruba better and practice. 

Also always feel free to message w/ some feedback!

Many thanks 🙏🏾",en,1.0
"Hello, 

Báwo ni,

How is the learning going there,

So today, let's learn some Yorùbá food and soups. 

1. Àmàlà : This is made with ""èlùbọ́"" the yam or cassava grounded into powdered form. 

2. Ọ̀fadà rice : This is a native rice common to the Yorùbá people 

3. Ẹ̀wà Àgọ̀yín : The beans is cooked until it is very soft, then marshed together. It goes with a specific type of sauce. 

4.  Gbẹ̀gìrì : This is a soup made from cooked beans. It goes well with Ewédú 

5. Ewédú : It is a  soup made from ewédú leaf. 

6. Àdàlù : This is beans and corn mixed together. 

7. Èkuru : Just like Moínmọ́ín but Èkuru is prepared without oil, salt or pepper, then the sauce  that goes with it is prepared. 

9. Ìkọ́korẹ́ : This is the soup made from water yam. It is common to the Ìjẹ̀bú people. 

10. Ayamase : This is the name of the sauce that goes with Ọ̀fadà rice. 

Your Yorùbá tutor 

Adéọlá",en,1.0
"Creating something, need the translation if anybody can help.",en,1.0
"I've been doing a lot of digging lately on Yoruba religion just to find out that it's very niche and most Nigerian people are Christian(or Muslims) now, why? Don't they know that the spread of Christianity was directly tied to the slave trade? Don't they know they very same people that created the Christian missionaries called their culture barbaric and fetish? They indoctrinated them and mocked their culture and they still worship it? It's so backwards to me! I'm surprised any black person in general would ever worship anything of the such knowing the history behind it!(And that's me nit even mentioning slavery in America!) So why? How do you guys do it?(from an agnostic atheist african american)",en,1.0
"Hola a toda la comunidad. Saludos desde México.
Trabajo en un pequeño restaurante, cocino y a veces  atiendo a los comensales. El otro día a a un hombre todo vestido de blanco, que me dijo que no podía comer algunas cosa de nuestra carta por que era Yoruba y tenía ciertas restricciones alimentarias, dijo ser hijo de Yemaya y que le hiciera recomendaciones. Le atendi lo mejor que pude como a los demás comensales y comió muy contento. Al final después de pagar, me dijo que veía en mi ciertas preocupaciones y me describió un par de situaciones por las que si estoy pasando. Me pidió un billete y le hizo algo anudándolo mientras hacial rezos. Me lo entrego y me dijo que siempre lo tuviera conmigo, que si yo trataba a los demás como le había tratado  él. Me iría bien y mis problemas se resolverían pronto me abrazo y me dijo que tuviera flores en casa.
¿Me pueden explicar que sucedió? Y ¿como deberia tomarlo? Por favor. De antemano gracias.",es,1.0
Does anyone know what agaagaso is? Is it a bird. I maybe misspelling. Is so what is the bird name in English please.,en,1.0
"Hello, 

How are you doing today. 

So in this post and following post, we will be learning how to ask questions with various question markers in Yorùbá. 

The one we have today is asking question with ""Who"" - - - - Tani ó - - - Ta ló"". 

Let's have some examples. 

1. Taló wà ní lé ní àná?. 
Who was at home yesterday?. 

2. Taló jẹ oúnjẹ mi? 
Who ate my food?.

3. Taló ra bàtà fún ẹ? 
Who bought shoe for you?.

4. Taló fún ẹ lówó? 
Who gave you money?.

5. Taló wà ní bẹ̀?. 
Who is there?. 

Do you understand?. 

Can you give me example?.

Your Yorùbá tutor, 

Adéọlá.",en,1.0
"I am 19 and trying to learn Yoruba as a lot of my family is Yoruba and I want to be able to communicate with them. 

I want to know how someone who has learned Yoruba to a conversational standard was able to do so as I have learned a lot of vocabulary and greetings but struggle in conversation and feel like I’ve hit a brick wall and don’t know what to do next",en,1.0
"Hello,

Báwo ni, 

Happy Sunday ( A kú ìsinmi). 

So what are we learning today, 

Let's learn how to use ""More and Many. 

More in Yorùbá is."" si"" (with the flat tone). 

Let's have some examples. 

1. I want to eat more rice. 

Mo fẹ́ jẹ ìrẹsì sí. 

2. Please, give me more food. 
Jọ̀wọ́, fún mi ní oúnjẹ si. 

3. He doesn't want to eat more food. 
Kò fẹ́ jẹun si. 

We also have ""a little more"" - - - díẹ̀ si. 

4. I want to eat a little more. 

Mo fẹ́ jẹun díẹ̀ si. 

Please give me a little more. 

5. Ẹ jọ̀ọ́, Ẹ fún mi ní díẹ̀ sì.. 

Can you give me  more? 

Ṣé o lè fún mi si?

Do you understand, 

Your Yorùbá tutor, 

Adéọlá.",en,1.0
"Hello,

Báwo ni,

How is the learning going,

So today, let's look at the various verbs for food.

Generally, we say ""Ṣe oúnjẹ /dáná - - - To cook food.

But we have specific verbs for each food, let's take a look at some of them.

DÍN------To fry.

Mo fẹ́ dín ẹran - - I want to fry meat.
Mò ń dín ẹja - - - I am frying fish.
Ade dín àkàrà - - - Ade fried àkàrà.

RÒ----------To turn /stir. 

Mò fẹ́ ro Àmàlà/Sẹ̀mó - - - - I want to prepare Àmàlà /Sẹ̀mó 

PÒ-----------To mix. 

Mo fẹ́ po tíì - - - - - I want to make tea. 
Mò fẹ́ po ògì--------I want to make pap. 

GÉ - - - - To cut. 

Adé ń gé ẹ̀fọ́ - - - Ade is cutting vegetable 
Mo fẹ́ gé iṣu - - - - I want to cut yam. 

LỌ̀------To grind. 

He wants to grind pepper - - - Ó fẹ́ lọ ata 
We want to grind beans for àkàrà - - - A fẹ́ lọ ẹ̀wà fún àkàrà. 


We have more.

Your Yorùbá tutor.

Adéọlá",en,1.0
"Yorùbá audio with English subtitles 

Hope you enjoy!🌟",en,1.0
"Hi all, I'm seeking help for translating the following phrase: ""know your history"". This is for a tattoo so I need to make sure the translation is correct. I want the phrase ""know your history"" to give the meaning that it's important to know one's own history or be aware of history in general. Thanks to all in advance.",en,1.0
"Hello,

Báwo ni, 

Let's  dive slightly from learning Yorùbá today. 

So, are you interested in learning a new language this year and you are thinking of where to start. 

Relax, let's learn some tips.,

1. Start somewhere: you can read about the  language, watch some YouTube videos. 

2. Give it time: learning a new language just like every other skills takes time, so be patient with yourself. 

3. Be consistent : Don't start and stop half way, the more you learn, the more you get better. 

4. Practice: If possible, get someone to practice with, of course they will laugh 
Or make jest, don't worry, you are getting better. 

5. Get a tutor : Getting a tutor will help because he/she will enhance your consistency and you will learn the rules that governs sentence formation, also you will be accountable because you are paying for the service rendered. 

You can add yours. 

Your Yorùbá tutor, 


Adéọlá.",en,1.0
"I'm creating a 19th century mod for a strategy PC game, and I am looking for image references of 19th (or late 18th) century Yoruba military, or useful sources about the same topic.",en,1.0
"Hello, 

Báwo ni, 

Hope you are doing great today, 

So let's learn how to express our statement in the Negative way. 

One thing that will be common when you are expressing any statement in negative form is the use of ""ò"" with the low tone and this is always placed after the noun /pronoun at the beginning of the statement (subject). 


Let's look at some examples. 

1. Bọ́lá fẹ́ jẹun - - - - - - Bola wants to eat. 
Bọ́lá ò fẹ́ jẹun - - - Bola does not want to eat. 

2. Ọ̀rẹ́ mi fẹ́ rí mi - - - My friend wants to see me
Ọ̀rẹ́ mi ò fẹ́ rí mi----My friend doesn't want to eat me. 

3. A rí Délé lánàá - - - - - we saw Délé yesterday 
A ò rí Délé lánàá - - - - We did not see Dele yesterday 

4. Mò máa sùn - - - - - - I will sleep 
Mi ò fẹ́ ní sùn ________I will not sleep 

Do you understand, 

Reach out to me for questions. 

Adeola",en,1.0
I’m looking for a babalawo I’m from New Jersey in United States and looking to go deeper into my practices,en,1.0
"Hello,

Báwo ni.

How is the learning going, remember consistency is the key.

Today, let's look at some examples of  simple verbs we use in our daily conversation.

1. Lọ /lọ sí.-----Go /go to.

Mo ń lọ sí ibi iṣẹ́ - - - - I am going to work. 

2. Rí - - To see. 
 
Mo fẹ́ rí ọ̀rẹ́ mi lónìí. - - - I want to see my friend today. 

3. Ṣiṣẹ́ - - - To work. 

Mo ń ṣiṣẹ́ - - - I am working. 

4. Rà - - - To buy. 

A fẹ́ ra oúnjẹ - - We want to buy food.

5. Sùn. - - - To sleep 

Mo fẹ́ sùn láìpẹ́ - - I want to sleep soon.

We still have more. 

Do you understand. 

Ẹ ṣé púpọ̀. 

Your Yorùbá tutor. 

Adéọlá.",en,1.0
"Hello,

I’ve noticed a lot of Yoruba people have the name Ade at the start or the end of their names, and I have been told that it is do with royalty. Just wanted to gain your views. Thank you.",en,1.0
"Hello, 

This is my first post this year, so I will say Happy new year to us all. 

I want to appreciate everyone following my Yorùbá posts here. Ẹ ṣé púpọ̀ ooo. 

We will learn more this new year. 

I want us to do  something simple as we are starting the year. 

Let's learn how to introduce ourselves in Yorùbá. 

To introduce yourself, you start with your name. 

Name - - - Orúkọ. 

1. My name is. - - - 
Orúkọ mi ni. 

You can go ahead and tell the person where you are living. 

To live in a place - - gbé. 

2. Mò ń gbé ní - - - - - - 
I am living in/at. 

3. Mo wá láti - - - - - 
I come from. ------

4. Mò fẹ́ràn láti jẹ - - - - 
I love to eat-------.


 Can you introduce yourself to me in the comment?.

Your Yorùbá tutor. 

Adéọlá.",en,1.0
I’m trying to learn Yoruba and I believe that reading could be a good way to do so but can’t find any books in Yoruba that aren’t specifically for learning the language. I just want a normal book in Yoruba,en,1.0
"how would you write God favours me or favoured by God in yoruba.

I want to get it tatted but I don’t know the proper way it would be written. 

Google translate said “Olorun ojurere fun mi” but my mom said it doesn’t look right",en,1.0
"Hi! I’m learning Yoruba and would like to have someone help me practice speaking the language.I’m a  beginner and have been learning for about a week now with an app.  I’m from USA And would prefer to be able to learn from another woman. It’s my boyfriend’s native language. He can’t always help me with learning though. 

Anyways if you can help, I’d love that!",en,1.0
"To make a long story short, I been on a spiritual deep dive & been studying the religions that resonate the most with me. I’ve narrowed it down to H.I. & A.S. But I have many questions. According to the H.I., A.S. Comes from the Hamites which according to the Bible us African Americans are not. I know the A.S. Way of life has been passed down even before the Bible so I want to see if anybody can tell me what they think about blacks practicing A.S. & How the H.I. Thinks It’s not of God. What would be the rebuttal? I just want a healthy conversation about it.",en,1.0
"Hello, 

Báwo ni, 

I want to appreciate everyone that has been following my Yorùbá posts here, 

Sincerely, I want to say Ẹ ṣé gan oooo. 


As we are preparing for the festive period, let's look at some of the greetings associated with this season. 

Ọdún - - - year,  This could also be used for the festive season: Christmas, new year, Ramadan, birthday or any other yearly event that calls for celebration. 

Before the day:

A kú ìmúra ọdún - - - Happy preparation for the  yearly event. 

Ọdún a bá wa láyọ̀ - - - The year!/celebration will meet us in joy.

On the day of the event. 

A kú ọdún - - - Happy celebration. 

Ẹ̀mí a ṣe púpọ̀ - - - We will live to celebrate more. 

Àsèyísàmọ́dún - - - We will do this and celebrate more years. 


So I will say : A kú ìmúra ọdún oo

Your Yorùbá tutor. 

Adéọlá",en,1.0
"Through African ancestry I found out that I am a direct descendants of the Yoruba people of Yorubaland Nigeria today! I actually have lived with Yoruba through fate right after finding out how cool right!?! I suppose my next step would be any recommendations, videos, books or anything to help me find out more? I once day want to take a personal pilgrimage to Yorubaland to connect with the culture more probably through African ancestry as well.

What do you think? Any insight or guidance is fully welcomed I’m learning about the culture that was taken from my ancestors one step at a time.",en,1.0
"Thinking of writing a story that involves the main character being a dada, but I’m trying to approach the idea with authenticity. My mom is Yoruba but simply claims that dreadlocks are demonic (colonialism?) and there’s not a bunch of info out on the internet outside of some forums, which often are in pidgin, and I have a limited understanding of. 😅 If anyone has any books, articles, or any other resources I can consult, please lmk!!!🙏🏿",en,1.0
I used Glosbe online dictionary and Veed editor to make this. Enjoy!🩵,en,1.0
"I’ve been doing some research about this as I am writing a story but I’ve been led to multiple dead ends as most videos and articles that sound promising are in Yoruba which I can’t speak.

All I need to know is if Yoruba royalty have tribal marking or tattoos, where they have it, is it only specific members, what style of marking do they have and what is it called.",en,1.0
"Hello,

Báwo ni,

How has the learning been.

Today, let's discuss how you can ask someone to help you with a specific task in Yorùbá.

We use the word"" Bá "" followed by a noun or pronoun.

Though"" bá "" could also be used when carrying out an action with someone.

If we don't want to sound rude, we can add the word : please: - - - jọ̀ọ́ or Ẹ jọ̀ọ́ - - - for older person or in polite conversation. 

Let's have some examples.

1. Please,  help me go the store. 
Jọ̀ọ́, bá mi lọ sí ilé ìtajà. 

2. Please, Help me bring my cloth from my room
Jọ̀ọ́, bá mi mú aṣọ mi wá láti yàrá mi. 

3. Please, help my friend cook that rice. 
Jọ̀ọ́, bá ọ̀rẹ́ mi ṣe ìrẹsì yẹn. 

4. I will help you wash your shoes this evening. 
Mo máa ba ẹ fọ aṣọ ẹ ní ìrólẹ́. 

Do you understand. 

You can reach out to me if you have any question. 

Your Yorùbá tutor. 

Adéọlá.",en,1.0
"Youtube Channel- [

[Introduction Video to the Kikọ Script](

Apologies for the repost",en,1.0
"Hello,

How are you doing today,

Lagos is a Yorùbá speaking state andFestive period is around the corner  if you are planning to come to Lagos, Nigeria to visit your Yorùbá  relatives. You will need these phrases.

1.  Able to say the greetings : 
Ẹ káàrọ̀ - - Good morning, 
Ẹ kaàsàń - - Good afternoon, 
Ẹ kúrọ̀lẹ́ - - - - Good evening (4-7).
E káalẹ́ - - - Good late evening 
Báwo ni, ṣé ẹ wà dáadáa (How are you doing). 
Ó dààbọ̀ - - - - Good bye 
Ó dàárọ̀ - - - -Good night. 
Ẹ ṣé - - - - - - - - Thank you. 

2. To board a cab/taxi. 
Mò ń lọ sí - - - - - I am going to..
 
When you intend to stop - - - Ó ti dáa - - It is alright, I want to alight. 



3. To shop (outside). 
Eèló ni - - - - - How much is - - - -? 
 Mo fẹ́ ra - - - - I want to buy - - -?. 



4. At the restaurant. 
Mo fẹ́ ra oúnjẹ - - - I want to buy food. 
Mo fẹ́ - - - I want 
I don't want - - - mi ò fẹ́. 



5. In case of Emergency. 
Leave me alone - - - fi mí sílẹ̀. 
Help---Ẹ gbà mí ooo! 

We have more. 

Do reach out to me if you have any questions. 

Your Yorùbá tutor. 

Adéọlá.",en,1.0
"I'm a Black American who learned about the orishas and Yoruba through these two dope creators @adeche.atelier on Instagram. I'm writing a story and want to reference the orishas by giving this elite team of secret agent type characters orisha names for their codenames, but I wanted to check if that's considered disrespectful in any way or just wouldn't be appreciated. I'm also curious if it would change anything for a real person to use one of their names, as I'm considering making a reference in my pen name too. Preciate you for your input!",en,1.0
"Does Yoruba religion believe in soul and reincarnation?

If Yes is it like a Hindu reincarnation where being can reincarnate as any living thing or something different?",en,1.0
"Hello. I want to ask those who work with Oshun if she is open to offerings related to enhancing creativity? I know she works with people for feminine beauty, confidence, and attraction. I just want to make sure I’m not taking the wrong steps. Thank you! Asé",en,1.0
"Some parts of the body used to indicate positions.

Hello,

Báwo ni,.

Hope you have not stop learning.

Today, let's learn some parts of the body we also used as prepositions..

1. ORÍ (Head). - - This also mean ""On""  ""on top"".
Examples.
I sit on the chair---Mò jókòó sórí àga.
My book is on the table - - ìwé mi wà ní orí àga.



2. Ẹ̀YÌN--(back) - - backward/behind.
Examples.
Mo wà lẹ́yìn ẹ - - I am behind you.
Ó wà lẹ́yìn mi----He/She/it is at my back.



3. INÚ  (belly) - - - - inside.
Examples :
 Mo wà ní nú ilé - - - I am inside the house.
Ó wà nínú àpò mi - - It is in/inside my bag

.

4. APÁ (Arm) /Ẹ̀GBẸ́ (Side/beside ).
Mo wà ní apá ọ̀tún - - - I am at the right side.
Fóònù mi wà ní ẹ̀gbẹ́ mi - - - - My phone is beside me..



4. OJÚ (eye) - - - center.
Kúrò ní ojú ọ̀nà - - - - - leave the way.
Ojú ọ̀nà ni yìí - - - - This is the right path.

Do you understand.

Adéọlá.",en,1.0
*Processing img a2xfkt18p42e1...*,en,1.0
"Hello everyone,

My name is Raphael Olafunbi Alegbeleye, I am a type designer at [ColumnType]( For the past three years, I’ve been developing this script project with a focus on the Yorùbá language, it's called Kikọ which means ""writing"" in Yorùbá. I’m sharing it here in the hope of connecting with people who may find it interesting or useful as their preferred way for writing Yorùbá.

You can read more about the project on the [website]( (although beware, script content hasn't been updated to reflect recent changes). My goal was to create a script that is both beautiful and functional—capturing tonality without overwhelming the page with anchored marks, which can disrupt texture. It’s also designed for calligraphic purposes. The script is written and read from left to right. You can check the socials to see videos on how the letters are written.

I plan to share more content and update the website soon, but everything you see in this image reflects its most current form.

Follow us on [Instagram]( and [Twitter]( for updates. If you’d like to read materials in the script after learning it, you can check out these three books: \[[manga]( \[[collection of Short Stories]( and \[[little short story for children](

If you’re knowledgeable about Yorùbá or have Yorùbá books you’d like to see reimagined in the Kikọ script, please reach out. I’ll be in the comments to answer any questions you may have.















[Vowels](

[Vowel consonant](",en,1.0
"Peace, I am an independent researcher and a descendant of multiple African ethnic groups, with my highest percentage descending from the Yoruba peoples. I recently received an update on my Ancestry.com account and it gave me Ìrán Yorùbá as an ethnic match. Throughout my searches to better understand my Yoruba heritage I’ve found that the term means Yoruba Generation. 

Is there anyone who can help me find out more about this?",en,1.0
"I was trolling this scammer for a while... they were trying to get me to send them money electronically. After a bit of misleading and playing dumb, I assume they finally lost their patience and sent me the following in three separate messages before blocking me:

""Onijere. Onisorire. Ayeramabajeni.""

The first word ""**Onijere**"" I've seen in many forums already. Its possible meanings are: evil cockroach, traitor, deceiver, a wish to be unsuccessful.  
  
The second word ""**Onisorire**"" I've seen a couple times but some of the meanings are conflicting. I've seen it could mean: wishing someone to be unfortunate, an apology, ChatGPT says ""someone who does good or is a benefactor"" however that seems completely wrong to me given the context.

  
The third word ""**Ayeramabajeni**"" I have not been able to find anywhere. I am very positive I spelled this correctly but the scammer deleted all of their messages and blocked me (lol) so I cannot verify. I'm assuming this word is in the same language but I have no clue.",en,1.0
"AṢỌ - ẸBÍ : THE CORE OF ÓWÀŃBẸ̀.

Aṣọ - Ẹbi coined from two words ""Aṣọ"" - - cloth and ""ẹbí"" family group is a uniform dress worn by the Yorùbá people to indicate togetherness, cooperation, self identification with friends and families during special occasions like weddings, funerals and others.

The origin was traced to around 1950 when woman of the same organization turned out to ceremonies and anniversaries in the same dress.

Beyond its primary function to identify people of the same family group, Friends and well wishers now appears in Aṣọ - Ẹbi to seek recognition.

These days, celebrants now used aṣọ ẹbí

To show financial superiority.
Attracting certain set of people
As a means to make some quick money especially if the Aṣọ ẹbí material is of good quality.

Ówàńbẹ̀ which literally mean ""it is there"" used for party or event in Yorùbá appears colorful when people appears in Aṣọ - Ẹbí outfit.

Image:::Google.

Your Yorùbá tutor. 

Adéọlá",en,1.0
"I am learning all about ileke and the significance behind them and noticed on alot of the bead patterns they have names like ""Abinéné"", ""Egbón"", and ""Igbé"". From what I understand these words have meanings in the yoruba language like Father and elder, but I'm curious what the connection is to the ileke and  if it has cultural meaning behind naming the specific patterns. I also understand that the different colors have different meanings as well and wonder if the two connect at all. 
    
      Just would love to appreciate the culture and not be ignorant in my knowledge of such.",en,1.0
"Hey everyone,

I'm a 24 years old guy from germany, half german half nigerian (Yoruba). I'm currently in a process of connecting deeper with my roots and therefore looking for a yoruba middle name.

Somehow I really like the name Adisa and am wondering now:

1.is this a ""suitable"" name for a currently 24 year old guy?

2.would the correct spelling be Adìsá, and would it still be OK to use the ""german"" spelling ""Adisa"" or should i rather stick to the original?

Unfortunately I have no nigerian people around me to ask for name picking advice. So maybe I am lucky to find some nigerian people around here for some support :)",en,1.0
"Note this tone while learning Yorùbá..

Hello, Báwo ni.

Hope the learning is going well.

As we all know,  learning Yorùbá tones is very important if we don't want our meaning to be misinterpreted.

Let's look at ""Mo"" 

Mo - - - - ""I"" (flat tone) changes to Mò (do, low tone) when it is used with the continuous form of the verb. 


Mo fẹ́ jẹun - - - I want to eat. 
Mò ń jẹun - - - - - I am eating. 

So let's look at  the this word ""Wọn""

Wọ́n (with ""mi"" high tone)  - - - Used for He/She (older). And also for they..

Wọ́n wà ní lé mi lánàá. 

Wọn (with ""re"" mid tone) - - - This is used when you are  constructing sentence in the Negative for  he/she (older) or they.

Wọn - - - This also mean him/her/them.

Wọn ò fẹ́ jẹun - - - He/She /they don't want to eat. 

Mo fún wọn - - - I gave him/her /them. 


I am open to your questions, 

Your Yorùbá tutor. 

Adéọlá.",en,1.0
I have been listening to a lotta news in yoruba both on Nigerian Radio stations and on youtube for quite some time and occassionally the newscasters will mention the word ẹwẹ̀ or ẹ̀wẹ̀. Can someone tell me what the word mean?,en,1.0
"I know Yoruba is an infinitely complex language. But recently, my parents have been in the process of potentially separating and I have a Yoruba mom and Igbo dad. 

And it has been making me think about names and how, I don’t have an official Yoruba name, because we believe you take your tribe from your father. So I never really embraced my Yoruba-ness. But out of respect for my mother, I want to embrace a Yoruba name.

My mother gave me the name Oluwaseun. I never really liked it. Her mother gave me the name Oluwarantimisirere, and my grandfather gave me the name Eluseye. (Elu is a dialectal version of Oluwa) 

I wanted to know if there was a way I could combine the attributes of these names in Yoruba.",en,1.0
"Hello,
Báwo ni,

Today, let's dive away from Grammar and let's learn Some Yorùbá foods.

Today's, let's learn some of the  foods we can get from corn.

1. ÈGBO:  This food is made from dry corn which is cooked until it is very soft. It is eaten alongside beans and sauce. It is common among the Ìbàdàn people.

2. ÀBÀRÍ /SAPALA: Do you know móí móí? Sapala or àbárì by the Èkìtì people is made just like móí móí. The difference is that móí móí is made from beans, while àbárì from corn.

3 ÒGÌ/ÀKÀMÙ: It is a fermented cereal made from corn. It is similar to custard. The grains are soaked in water for up to 3 days before grinding and then sieve to remove the husk. It goes well with milk and sugar.

4. Ẹ̀KỌ: Ẹ̀kọ is made from Ògì, Ògì is thoroughly cooked, when it is cold it solidifies and we have our ẹ̀kọ. It is eaten with different food like móí móí, àkàrà.

5. ÀDÀLÙ : This is my favorite of the food from corn. Smiles. It is a corn and beans porridge. The corn and beans are cooked together and it gives a delicious taste rather than eating beans porridge alone.

6. KÓKÓRÓ : This is a snack made from a paste of maize flour mixed with sugar and deep friend.

7. BOILED CORN (Àgbàdo sísè)

8. ROASTES CORN (Àgbàdo sísun). 

Your Yorùbá tutor. 

Adéọlá",en,1.0
"We made a GAMING-inspired, AI movie trailer for my book, Orishas: Owner of the Palace. 
Concept: Game of thrones set in Africa; Setting: Dallas, intense training facility, and then Nigeria, but 300 years in the future…wait, what?",en,1.0
"Hello,

How are you doing today and hope you are still learning,

Today, let's learn different ways of using the word ""to"".

We are going to learn three different ways of using it. Let's go. 

1. To show direction - - sí

Mo fẹ́ lọ sí ilé ìtajà - - I want to go to the store. 

Ade ń lọ sí ibi iṣẹ́ - - - Ade is going to place of  work.

Ó máa wá sí ilé mi ni ọ̀la - He/she will come to my house tomorrow.

2. To express purpose - - láti
I want to go to the store to buy cloth - Mo fẹ́ lọ sí ilé
 itaja láti ra aṣọ

They will come to my house tomorrow to greet me
.
Wọ́n máa wá sí ilé mi ni ọ̀la láti kí mi

3. To express obligation or request. (kí with Noun/pronoun). 

I want you to come to my house tomorrow.- Mo fẹ́ kí o wá sí ilé mi ni ọ̀la 

He wants me to buy the cloth--Ó fẹ́ kí n ra aṣọ. 

Do you understand. 

Your Yorùbá tutor, 

Adéọlá",en,1.0
"He’s a YouTuber based in Cameroon and Nigeria who’s getting pretty popular in Japan. I think he might be speaking Yoruba, but I’m not sure because I don’t understand the language. Does anyone have any idea what he’s saying?",en,1.0
"Hello!! I’ve just been on the Portuguese subreddit about this, but turns out i had the wrong language! so may have the wrong language again but if anyone could redirect me that would be amazing. 

One of my favourite bands at the moment is Os Tincoãs, and one of their songs called “Cequecê” doesn’t seem to have any sort of lyrics on google, and i would love to know what they are singing about. If anyone could translate / write it out for me and i could google translate that would mean so much. 

Thank you so much in advance 🤎",en,1.0
"Hello,

How are you doing today, how has the learning been,

Today let's shift from grammar and talk about the Naming ceremony in Yorùbá culture.

In Yorùbá, name is very important as it is believed that a child lives according to the name he or she bears, thus there are several factors that influence the name given to a child which could be attributed to family tradition, history, religion, or other circumstances surrounding birth.

A child from a royal lineage will have ""Adé"" in the name given, ""ifá, Ọ̀ṣun will be attached to the name of the child from such background and others.

During the Naming ceremony, different items are brought together which can be used to pray for the child. The item are taken one after the one while praying for the new born. 

Amongst them are.

1. KOLANUT (Obì) - - - To ward off evil. 

2. BITTER KOLA (Orógbó) - - Longevity 

3. SUGARCANE (Ìrèké) - - - - Sweetness in life. 

4. WATER (Omi) - - - - water does not have enemy, so the child won't have enemy in life. 

5. MONEY (owó) - - - The child will be wealthy. 

Do you have Yorùbá names. 

I am Adéọlá. 
Your Yorùbá tutor. 

What about you?.",en,1.0
"How to use ""That"" in statement..

Hello, how are you doing today and how has the learning been.

Let's talk about  using ""that"" in statement.

""That"" is used to modify the verb or noun that comes before it.

When ""that"" is used to refer back to a noun, we use that as ""tí""

And when "" that"" is used to modify a verb, we use that as ""pé"".

Let's look at some examples,
 Using that as ""Ti"". 
1. The cloth that I boight--- Aṣọ tí mo rà
2. I have the shoes that we bought - - - Mo ní bàtà tí a rà , 
3. He washed the cloth that was dirty - - Ó fọ aṣọ tí ó dọ̀tí

Using that as ""Pé""

I said that I will call you. - Mo ṣọ pé, mo máa pè ẹ́. 

I said that I will buy the cloth - Mo sọ pé mo máa rà aṣọ. 


Do you understand?. 



Your Yorùbá tutor, 

Adéọlá.",en,1.0
Above question,fr,1.0
I'm in search of a REAL babalawo in the Portland area or someone in the Pacific Northwest at least.  Guidance please!,en,1.0
I made this a few months back for a friend although this picture isn't the finished version,en,1.0
"Hello,

How has the learning been ,

Last week, we discuss how we can express what we want to do and what we often do.

Today, let's look at how we can express future statement both in the positive and negative.

The future marker is ""máa"" for positive statement.
It changes to "" ò ní"" in negative statements.

Let's look at some examples.

1. Mo máa jẹun ní ìrólẹ́ - - - I will eat in the evening.
Mi ò ní jẹun ní ìrólẹ́ - - - - - - - I will not eat in the evening.

2. Ó máa wá sí bí ní ọ̀la - - - - He /she (younger) will come here tomorrow. 

Kò ní wá sí bí ní ọ̀la------He/she won't come here tomorrow.

3. Adé máa ṣe ìrẹsì láìpẹ́ - - Ade will cook rice soon.
Adé ò ní ṣe ìrẹsì láìpẹ́. - - - Adé will not cook rice láìpẹ́.

4. A máa pè ẹ́ ní ọ̀la------We will call you tomorrow.
We won't call you tomorrow - - A ò ní pè ẹ́ ni ọ̀la. 

Do you understand,

Your Yorùbá tutor.

Adéọlá.",en,1.0
"Subtitles are read from right to left like Arabic

Enjoy! 🥳✨",en,1.0
"Hello,

Báwo ni

Are you still learning,

Let's learn how to use these two words in our constructions.

Máa - - - ""will"" - - - future Tense marker

Máa ń - - - To indicate an often that we do often. (habitual action)

Now, let's look at some examples.

1. Mo máa jẹun láìpẹ́ - - I will eat soon.

2. A máa jáde ní ọ̀la - - - We will go out tomorrow.

3. Adé máa wá ní ọ̀sẹ̀ tó ń bọ̀---Adé will come next week.

Let's look at "" Máa ń"".

1. Mo máa ń jẹun lójojúmọ́ - - I eat everyday.

2. A máa ń lọ́ sì ibi iṣẹ́ ni àrààrọ́ - - We go to work every morning.

3. Tọ́lá máa ń sùn ni gbogbo ìgbà - - Tola sleeps always.

Can you construct two sentences for me with ""máa"" and ""máa n"".

Do you understand.

Your Yorùbá tutor.

Adéọlá",en,1.0
"Hi,

I live in London, United Kingdom, I have been taking Yoruba classes for 4 months and believe I am developing. I am keen to find a Yoruba language partner or group where I am able to have conversations to improve my skills. This would involve perhaps weekly calls to test vocabulary and likely opportunities to message in Yoruba to improve writing skills.

Would anyone be up for this?

Thank you",en,1.0
Just trying to cover all my bases,en,1.0
